StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,part3_id,SAQ01,MCQ01,SAQ02,MCQ02,SAQ03,MQ03,SAQ04,MCQ04,SAQ05,MCQ05,SAQ06,MCQ06,SAQ07,MCQ07,SC0,Q_RecaptchaStatus,Q_RecaptchaError,Q_BallotBoxStuffing,PROLIFIC_PID
29/04/2026 13:21,29/04/2026 13:26,IP Address,100,270,TRUE,29/04/2026 13:26,R_2lSqMTEndClC3AX,anonymous,EN,1,66a93de3f2548f23b727c479,"I cannot remember how he found it, but I think he used it to cure an illness he had.",As a drink,It was made using the tea cakes dissolved in water,shifted the standard from tea pressed into cakes to loose leaf tea,"silk, tea, and wood","silver, opium",I cannot remember,To grow tea themselves and control the market,I genuinely cannot remember...I feel like it was to improve deliveries?,second,By boat from China,English traders brought tea to Europe,I'm sorry I cannot remember,10 times more than,5,complete,,,66a93de3f2548f23b727c479
29/04/2026 13:34,29/04/2026 13:41,IP Address,100,415,TRUE,29/04/2026 13:41,R_2dG8NxaSzrdXaGw,anonymous,EN,1,5d8272296cca0b001759f562,he was bitten by snakes/a snake 72 times and he used tea as a form of medication that cured the bites,As a vegetable,"the tea leaves were dried to preserve them, and hot water was added before use",cut down on the export of porcelain and silk to make tea the main export good,"tea, silk and porcelain","silver, opium",to stop the distribution of opium?,To grow tea themselves and control the market,to speed up the transport of tea from China to Europe,second,Tea plants were taken to Japan as part of an agreement?,Dutch traders brought tea to Europe,introducing tea to Europe ,10 times more than,6,complete,,,5d8272296cca0b001759f562
29/04/2026 13:39,29/04/2026 13:42,IP Address,100,169,TRUE,29/04/2026 13:42,R_8k21DO84ldZLnfg,anonymous,EN,1,5b7550cb09105000015131ae,He ate 72 poisoned herbs ,As a seasoning,It is harvested off the bush and then dried and ground into a fine dust,shifted the standard from tea pressed into cakes to loose leaf tea,"Tea, Silk and gunpowder","silver, opium",To pay off it's debts and stop the British selling opium to the Chinese,To grow tea themselves and control the market,The fight to get tea back to Europe as quick as possible,second,It was traded with them from China,Dutch traders brought tea to Europe,Bringing tea to ENgland,10 times more than,6,complete,,,5b7550cb09105000015131ae
29/04/2026 13:29,29/04/2026 13:43,IP Address,100,848,TRUE,29/04/2026 13:43,R_2Ny9QrPT6adhhwa,anonymous,EN,1,6748b5c2eb65f80fc92caa93,He ate some poisonous fruits and kept eating leaves to get better,As a vegetable,tea leaves were blended into cake and then powder and mixed with hot water,cut down on the export of porcelain and silk to make tea the main export good,"tea, porcelain, cotton","silver, opium",British won the opium war against china,To grow tea themselves and control the market,everyone wanted their tea to get to the destination faster,second,in cake form,English traders brought tea to Europe,for bringing tea into europe,10 times more than,5,complete,,,6748b5c2eb65f80fc92caa93
29/04/2026 13:30,29/04/2026 13:43,IP Address,100,752,TRUE,29/04/2026 13:43,R_8EExAUB3v4M3Qa1,anonymous,EN,1,664d13e7bd941e750966cb72,A tea leaf fell into his hot water and he realised it made him feel better,As a drink,Matcha was made by growing tea leaves in the shade and then ground,shifted the standard from tea pressed into cakes to loose leaf tea,"Tea, Textiles, china crockery","gold, opium",Because they wanted to restore national dignity,To make tea an everyday commodity,They were created to meet demands for carrying cargo including tea,second,Tea was introduced by buddhists,English traders brought tea to Europe,she introduced tea drinking in England,double,2,complete,,,664d13e7bd941e750966cb72
29/04/2026 13:36,29/04/2026 13:44,IP Address,100,500,TRUE,29/04/2026 13:44,R_8cYBF65BiZy7YuL,anonymous,EN,1,57d42e23f7b8540001e77bfc,Shennong ate a number of poisonous plants and berries while in the forest and then ate tea leaves which saved his life.,As a vegetable,Matcha was made by pouring water on cakes of tea leaves and whisking.,shifted the standard from tea pressed into cakes to loose leaf tea,"China's three essential export goods were silk, tea and porcelain.","silver, opium",It lost the opium wars. ,To grow tea themselves and control the market,The colonisers trying to beat each other to and from china to acquire and sell tea.,second,As a concession of the war by China. It was still eaten as a plant.,English traders brought tea to Europe,Introducing the use of tea leaves and the drink of tea to England.,10 times more than,6,complete,,,57d42e23f7b8540001e77bfc
29/04/2026 13:39,29/04/2026 13:51,IP Address,100,710,TRUE,29/04/2026 13:51,R_8e3XGGWMwuirk5O,anonymous,EN,1,66eb295e917ab5b37e00f625,leaves accidentally blew into his pot of hot water,As a drink,leaves are dried and ground into a powder,shifted the standard from tea pressed into cakes to loose leaf tea,"Silk, porcelain and tea","silver, opium",This was due to the opium wars,To grow tea themselves and control the market,The clipper ship was introduced to transport tea to Europe as quickly as possible from India.,second,Tea was introduced to Japan by Monks from China,Dutch traders brought tea to Europe,She popularised drinking tea.,10 times more than,6,complete,,,66eb295e917ab5b37e00f625
29/04/2026 13:46,29/04/2026 13:51,IP Address,100,330,TRUE,29/04/2026 13:51,R_8qrahyIf8SQKd1J,anonymous,EN,1,5f53f6458dff8f755bac4a9d,he saw a ghost,As a seasoning,by boiling in milk,cut down on the export of porcelain and silk to make tea the main export good,"tea, opium, and silk","silver, opium","because they lost the opium was, Hong Kong was a concession to resume trading ",To grow tea themselves and control the market,the need to be the first to market by having the fastest sailboat,second,it was smuggled in by the british,Dutch traders brought tea to Europe,making tea more commonplace,10 times more than,5,complete,,,5f53f6458dff8f755bac4a9d
29/04/2026 13:43,29/04/2026 13:54,IP Address,100,656,TRUE,29/04/2026 13:54,R_2Bu1bmnsJTmY1LH,anonymous,EN,1,5fe1f5f751f3a9ceb57d935a,he knocked over hot water,As a vegetable,leaves were ground into a fine powder ,shifted the standard from tea pressed into cakes to loose leaf tea,"Silk, porcelain, tea","silver, opium",Not sure,To grow tea themselves and control the market,faster transport of high valued goods,second,Not sure,Dutch traders brought tea to Europe,drinking tea in england,10 times more than,7,complete,,,5fe1f5f751f3a9ceb57d935a
29/04/2026 13:47,29/04/2026 13:55,IP Address,100,475,TRUE,29/04/2026 13:55,R_8fdS5qU6I0pKqLI,anonymous,EN,1,5f04d99fac08ac7b22af01be,by trying different plants and being poisoned over 70 times when a leaf floated down and into his mouth healing him ,As a drink,drying and compressing leaves into a block then adding water,shifted the standard from tea pressed into cakes to loose leaf tea,tea,"silver, tobacco",as a result of the opium wars,To grow tea themselves and control the market,the desire of merchants to import tea quicker than their rivals ,second,it was taken there by monks,Dutch traders brought tea to Europe,making tea popular in Europe ,10 times more than,5,complete,,,5f04d99fac08ac7b22af01be
29/04/2026 13:33,29/04/2026 13:56,IP Address,100,1386,TRUE,29/04/2026 13:56,R_8oYBmZp7RtW2jP3,anonymous,EN,1,5f8bf55617ed3331cd61707e,I cannot recall,As a vegetable,The tea leaves were ground into a powder and consumed with hot water,shifted the standard from tea pressed into cakes to loose leaf tea,"tea, porcelain and cotton","silver, opium","Because of pressure placed on them by the British, they were attacked - something about opium...",To involve India in the war between Britain and China,I do not recall,second,Something about coffee?,English traders brought tea to Europe,I do not recall,10 times more than,5,complete,,,5f8bf55617ed3331cd61707e
29/04/2026 13:50,29/04/2026 13:56,IP Address,100,354,TRUE,29/04/2026 13:56,R_28TZtLKtaSa2SXc,anonymous,EN,1,6659f6d44d033081c991c539,by being poisoned,As a vegetable,by finely grinding tea leaves and mixing with milk,allowed artists to draw pictures in the foam of the tea,"tea, cotton and rice","silver, opium",due to the wars,To grow tea themselves and control the market,wanting faster imports,second,by importing from China,English traders brought tea to Europe,drinking tea at her wedding,half,4,complete,,,6659f6d44d033081c991c539
29/04/2026 13:47,29/04/2026 13:57,IP Address,100,623,TRUE,29/04/2026 13:57,R_810sMCwHXmcQZNv,anonymous,EN,0.899999976,6126086041dbfc8b499a693c,"he poisioned himself and found that tea reversed that poisioning,",As a drink,they shade the tea before hand to stop sunlight hindering the process of that matacha making,cut down on the export of porcelain and silk to make tea the main export good,"tea, silk and porcelian","silver, opium",as they wanted to trade items i think? i believe they wanted something in return for trading tea??,To grow tea themselves and control the market,for the demand of tea products and consuming,first,in a ceremony/ritual ,English traders brought tea to Europe,queen catherine of bragnaza was credited for her influence on british tea drinkng in the 1600 and how she enjoyed that,10 times more than,3,complete,,,6126086041dbfc8b499a693c
29/04/2026 13:51,29/04/2026 14:00,IP Address,100,566,TRUE,29/04/2026 14:00,R_2jBenuKeFPHIPZY,anonymous,EN,1,681485b41e4f472801db525a,leaves blew in the water,As a vegetable,i can't remember,shifted the standard from tea pressed into cakes to loose leaf tea,tea ceramics ,"gold, opium",something to do with opium i think,To grow tea themselves and control the market,to transport tea,second,by a monk,English traders brought tea to Europe,drinking tea,10 times more than,5,complete,,,681485b41e4f472801db525a
29/04/2026 13:53,29/04/2026 14:04,IP Address,100,670,TRUE,29/04/2026 14:04,R_8V9exK0VFSY3Xql,anonymous,EN,1,64481bca476d6bfbae2066e2,he was boiling water under a tree and some wild  tea leaves fell into his pot,As a vegetable,it is made by taking shade grown tea leaves steaming and drying them to produce tencha and then removing stems and veins before grinding the leaves into fine powder.,shifted the standard from tea pressed into cakes to loose leaf tea,"silk, tea, porcelain","silver, opium",It was defeated in the first opium war,To grow tea themselves and control the market,The demand for speed in international trade.,second,It was buddhist monks returning from study in China who introduced tea to Japan,Dutch traders brought tea to Europe,She popularized tea drinking in England,10 times more than,7,complete,,,64481bca476d6bfbae2066e2
29/04/2026 13:59,29/04/2026 14:07,IP Address,100,447,TRUE,29/04/2026 14:07,R_8Ja6IsMZNll2iZA,anonymous,EN,1,6617d376619a2b4541498f2c,can not remember,As a vegetable,it was ground down into a powder and then mixed with water ,shifted the standard from tea pressed into cakes to loose leaf tea,"porcelain,
tea and silk","silver, opium",As part of the settlement after the opium war between Britain and China,To grow tea themselves and control the market,To enable the merchant to get his tea to England in the shortage possible time and thereby first to the market to then maintain a high price.,second,It was ground down to a powder and used this way,Dutch traders brought tea to Europe,With making tea really popular within the United Kingdom ,double,6,complete,,,6617d376619a2b4541498f2c
29/04/2026 14:07,29/04/2026 14:16,IP Address,100,511,TRUE,29/04/2026 14:16,R_8PsHToXYymNyuOZ,anonymous,EN,1,60f20aac9a3cd813c94175b4,The wind blew the tea leafs into boiling water,As a seasoning,Steaming tea leaves,cut down on the export of porcelain and silk to make tea the main export good,"tea, leafs","silver, opium",They had subsequent losses in the second opium war,To bring tea culture to India,Maximising profits for naval ships,second,Buddhist Monks brought back tea seeds and tea leafs,Dutch traders brought tea to Europe,She popularised the custom of drinking tea in England,10 times more than,4,complete,,,60f20aac9a3cd813c94175b4
29/04/2026 14:10,29/04/2026 14:16,IP Address,100,341,TRUE,29/04/2026 14:16,R_2sKkhKfBDPAISFb,anonymous,EN,1,5f1b5eddc8514b195ccc602a,He picked it and ate it in a salad to begin with and discovered it could be good.,As a vegetable,"It was ground down leaves, which were then pressed and mixed with hot water to drink.",shifted the standard from tea pressed into cakes to loose leaf tea,"Silk, tea and copper","silver, opium",Something related to the production of tea.,To bring tea culture to India,The growing demand for tea within Europe.,second,In the form of loose tea leaves,Dutch traders brought tea to Europe,I can't remember at all,10 times more than,6,complete,,,5f1b5eddc8514b195ccc602a
29/04/2026 14:13,29/04/2026 14:18,IP Address,100,266,TRUE,29/04/2026 14:18,R_86gT4movP1qXyo8,anonymous,EN,1,5e1f7b5450f6aa0122fcef8b,a tea leaf floated down and landed in his mouth after he had been poisoned 75 times,As a vegetable,I can't remember,shifted the standard from tea pressed into cakes to loose leaf tea,"tea, porcelain, opium","silver, opium",not sure,To grow tea themselves and control the market,get tea shipped around the world,second,not sure,English traders brought tea to Europe,bringing opium?,10 times more than,6,complete,,,5e1f7b5450f6aa0122fcef8b
29/04/2026 14:18,29/04/2026 14:24,IP Address,100,380,TRUE,29/04/2026 14:24,R_2QMezOKvctAzjob,anonymous,EN,1,57892012454e5400015f35c4,"He poisoned himself eating something in the forest. As he lay dying, a tea leaf fell into his mouth and he was revived",As a vegetable,"the tea leaves were soaked in water, formed into bricks, dried out and then ground up into powder",shifted the standard from tea pressed into cakes to loose leaf tea,"tea, silk, ceramics","gold, opium",To stop the the British from bringing opium into China along the Eastern coast,To grow tea themselves and control the market,The East India Tea company racing against other European countries to export tea from the East to Europe as quickly as possible,second,don't remember,Dutch traders brought tea to Europe,bringing tea to England,10 times more than,6,complete,,,57892012454e5400015f35c4
29/04/2026 13:55,29/04/2026 14:25,IP Address,100,1778,TRUE,29/04/2026 14:25,R_8GOrDjqAebtF6MN,anonymous,EN,1,6773dea609f77d473900997a,When leaves from a wild tea plant accidentally fell into the pot of boiling water he was using while testing plants in the forest. He tasted it and found it medicinal.,As a vegetable,"Matcha wa made by shading tea plants, picking the young leaves, steaming and drying them, removing stems, and grinding the leaves into a powder.",shifted the standard from tea pressed into cakes to loose leaf tea,tea,"silver, opium",After losing the first opium war against china,To grow tea themselves and control the market,"It was developed to transport goods faster, especially tea from China to United Kingdom. The competition to deliver fresh tea quickly led to faster ship designs. Clippers were the fastest sailing vessels at that time.",second,"Tea was introduced to Japan by buddhist who travelled to China. They brought back tea seeds and the practice of drinking tea, where it was first used mainly",Dutch traders brought tea to Europe,popularising tea drinking in England,10 times less than,6,complete,,,6773dea609f77d473900997a
29/04/2026 14:19,29/04/2026 14:35,IP Address,100,961,TRUE,29/04/2026 14:35,R_20SgtyJVpoFj4Dv,anonymous,EN,1,6658b1a747c3b7e6e7d4a63e,Its mythical - but he would try various herbs and spices frequently. Tea leaves managed to get into boiled water he had and he enjoyed the flavours.,As a vegetable,Matcha is a result of the tea leaves being ground into a fine powder and drank unlike the leaves would be discarded. More intesnse flavour ,shifted the standard from tea pressed into cakes to loose leaf tea,"silk, opium, tea","gold, opium","They were coerced by the military due to opium wars, they did not choose to.",To grow tea themselves and control the market,It was created to ensure speed for global trade demands. Was the fastest sailing to ensure prompt goods moveable,second,bhuddist munks returned from travelling to China and introduced tea,Dutch traders brought tea to Europe,She made drinking tea popular. It was uncommon in England beforehand.,10 times more than,6,complete,,,6658b1a747c3b7e6e7d4a63e
29/04/2026 14:36,29/04/2026 14:39,IP Address,100,184,TRUE,29/04/2026 14:39,R_8yyLFDS6WrlXneV,anonymous,EN,1,5eb7094fbb8ed70b61398cff,I can't remember,As a drink,Grinding tea leaves,allowed tea to be the subject of books and poetry,Tea - not sure of the other two.,"gold, opium",Can't remember,To grow tea themselves and control the market,The need to increase the speed of transporting goods.,second,Through travel,English traders brought tea to Europe,Popularising tea consumption,10 times more than,3,complete,,,5eb7094fbb8ed70b61398cff
29/04/2026 14:22,29/04/2026 14:39,IP Address,100,1027,TRUE,29/04/2026 14:39,R_2r22LgfyjZZe8wq,anonymous,EN,1,57a7326516a091000112edb2,I believe it was by accident when tea leaves blew into a pot of boiling water,As a vegetable,"Green Tea leaves were steamed, dried and then ground and pressed into cakes of fine powder",shifted the standard from tea pressed into cakes to loose leaf tea,"Tea, silk and porcelain","silver, opium",As a concession at the end of the first opium war,To grow tea themselves and control the market,To meet the demand for fast transport to move valuable and perishable cargo quickly around the world,second,It was introduced by Buddhist monks who brought it back from China,Dutch traders brought tea to Europe,She is credited with making tea drinking popular in England.,10 times more than,7,complete,,,57a7326516a091000112edb2
29/04/2026 14:30,29/04/2026 14:40,IP Address,100,591,TRUE,29/04/2026 14:40,R_8Eb9LZDCLHBKuQW,anonymous,EN,1,559272f4fdf99b7e42e96932,tea leaves blew into his mouth and he chewed them,As a drink,tea leaves were crushed into fine powder and fermented into a drink,shifted the standard from tea pressed into cakes to loose leaf tea,"Silk, tea and porcelain","silver, opium",deal involving oil,To grow tea themselves and control the market,To transport tea to other parts of the world as fast as possible for trade.,first,brought back when warring with China,Dutch traders brought tea to Europe,No idea,10 times more than,5,complete,,,559272f4fdf99b7e42e96932
29/04/2026 14:36,29/04/2026 14:40,IP Address,100,279,TRUE,29/04/2026 14:40,R_2uN7mxlAlhEdXqx,anonymous,EN,1,677680efa1797f88af07cd6a,"He ate a plant that poisoned him, and then a tea leaf drifted into his mouth and cured him",As a vegetable,"It was soaked, compressed, dried and then grinded into powder.",shifted the standard from tea pressed into cakes to loose leaf tea,"Tea, opium and unknown","silver, opium",I don't know ,To grow tea themselves and control the market,The increasing demand for tea shipments to the Western world,second,"It was taken there by the Chinese, which caused the Japanese to create their own cultures and traditions around matcha.",English traders brought tea to Europe,I don't know,10 times more than,6,complete,,,677680efa1797f88af07cd6a
29/04/2026 14:36,29/04/2026 14:45,IP Address,100,530,TRUE,29/04/2026 14:45,R_88YD7oc2AnCm1HH,anonymous,EN,1,60170c02d3a5ad927c5ccb77,He was poisoned and by eating the leaf of the tea plant recovered,As a drink,Can't remember,shifted the standard from tea pressed into cakes to loose leaf tea,"Silk, porcelain, tea","gold, opium",At the conclusion of the Opium Wars to get Britain to allow trading of tea again,To grow tea themselves and control the market,The need to export tea due to its popularity,second,By Chinese traders,Dutch traders brought tea to Europe,Made tea a popular drink in England,double,4,complete,,,60170c02d3a5ad927c5ccb77
29/04/2026 14:44,29/04/2026 14:51,IP Address,100,452,TRUE,29/04/2026 14:51,R_8k0xFJ2uIQEFlA0,anonymous,EN,0.899999976,698a231eb1fe98dda75f2e9f,I don't remember,As a vegetable,from the fresh tea leaves.,shifted the standard from tea pressed into cakes to loose leaf tea,"tea, silk","silver, opium",I don't remember,To grow tea themselves and control the market,tea trades,second,as food first.,English traders brought tea to Europe,Spreading the tea across UK,10 times more than,6,complete,,,698a231eb1fe98dda75f2e9f
29/04/2026 15:04,29/04/2026 15:16,IP Address,100,702,TRUE,29/04/2026 15:16,R_8AH9QmHRNl93hxQ,anonymous,EN,1,5b2c0994f1ca3c000190196a,he noticed that tea leaves are a cure for poisoning,As a vegetable,was made from tea powder,cut down on the export of porcelain and silk to make tea the main export good,"silk, tea, porcelain","gold, opium",it was after war,To grow tea themselves and control the market,I don't know,first,Chinese people gave it tea as a gift,Dutch traders brought tea to Europe,I don't remember :(,double,3,complete,,,5b2c0994f1ca3c000190196a
29/04/2026 15:13,29/04/2026 15:18,IP Address,100,283,TRUE,29/04/2026 15:18,R_2BXuAnTMFQaPkit,anonymous,EN,1,54468870fdf99b648b6a5c69,By adding it to boiling water,As a vegetable,By grinding tea and boiling it,cut down on the export of porcelain and silk to make tea the main export good,"Tea, Coffee, Opium","silver, opium",Because of the Opium wars,To grow tea themselves and control the market,Trying to get tea back the fastest to take advantage of its popularity,second,By the British,English traders brought tea to Europe,Drinking tea,10 times more than,5,complete,,,54468870fdf99b648b6a5c69
29/04/2026 15:16,29/04/2026 15:20,IP Address,100,213,TRUE,29/04/2026 15:20,R_2qOG1RoVj0HVs8j,anonymous,EN,1,5a8f01d95292b80001235d34,did it fall into his meal?,As a vegetable,"a dried block of teas leaves was powdered, then added to water and whisked with a bamboo whisk",shifted the standard from tea pressed into cakes to loose leaf tea,"porcelain, silk, and tea","silver, opium",I think this was about access to shipping routes,To grow tea themselves and control the market,the rush to be the first to bring tea to Europe,second,I don't remember,English traders brought tea to Europe,I don't remember,10 times more than,6,complete,,,5a8f01d95292b80001235d34
29/04/2026 15:18,29/04/2026 15:24,IP Address,100,385,TRUE,29/04/2026 15:24,R_2LjsgY2DPdsBgsp,anonymous,EN,1,6655dd1f8fa8f27af8a98304,I don't remember,As a seasoning,I don't remember,shifted the standard from tea pressed into cakes to loose leaf tea,"Tea, silk, opium","gold, opium",Defeat in the opium wars,To grow tea themselves and control the market,Trying to reduce the time needed to travel trade routes,second,A monk brought back seeds from their travels after tasting it,Dutch traders brought tea to Europe,Making tea popular in Britain,10 times more than,5,complete,,,6655dd1f8fa8f27af8a98304
29/04/2026 15:38,29/04/2026 15:45,IP Address,100,438,TRUE,29/04/2026 15:45,R_8DortTv4P8vjoRr,anonymous,EN,1,63d7a22ff9d8f3c778a83305,When tea leaves dropped into his boiling water. ,As a vegetable,Grinding leaves into a powder and mixed with water into a drink. ,shifted the standard from tea pressed into cakes to loose leaf tea,"tea, silk and china","silver, opium",Loss in the opium wars,To grow tea themselves and control the market,To be the first to deliver worldwide of all the countries. ,second,From China. ,English traders brought tea to Europe,Can't remember. ,10 times more than,6,complete,,,63d7a22ff9d8f3c778a83305
29/04/2026 15:43,29/04/2026 15:49,IP Address,100,401,TRUE,29/04/2026 15:49,R_8PRYkSYoK6HmIQe,anonymous,EN,1,57e03c03538c8c0001616262,I don't remember,As a vegetable,Tea leaves were dried and then ground down into a powder which was then compressed into round cakes before being stewed in hot water,shifted the standard from tea pressed into cakes to loose leaf tea,"Silks, tea and pottery china","silver, opium",So that they could still trade tea out of China,To bring tea culture to India,The need to race across the ocean to sell the tea in Europe,second,They ate the leaves,English traders brought tea to Europe,I can't remember,double,4,complete,,,57e03c03538c8c0001616262
29/04/2026 15:46,29/04/2026 15:50,IP Address,100,234,TRUE,29/04/2026 15:50,R_2cuQcNLOfFY6x0w,anonymous,EN,1,6760a1e051f418d6ac0490d8,"He poisoned himself, then tea leaves blew into his mouth and revived him.",As a vegetable,"Tea leaves boiled, dried, then crushed into a powder.",shifted the standard from tea pressed into cakes to loose leaf tea,"Tea, silk, ceramics","silver, opium",Because they lost the Opium war,To grow tea themselves and control the market,The drive to get tea transported across to Europe.,second,Can't remember.,Dutch traders brought tea to Europe,Popularising tea-drinking in Britain,double,6,complete,,,6760a1e051f418d6ac0490d8
29/04/2026 15:49,29/04/2026 15:57,IP Address,100,467,TRUE,29/04/2026 15:57,R_8FtyXsEuoOm2uV3,anonymous,EN,1,5e80b109ca1800791e1ca40c,he was poisoned as use tea as as a cure,As a vegetable,grinding of leaves,cut down on the export of porcelain and silk to make tea the main export good,"silk, tea, ","silver, opium",they were defeated? Not too sure ,To grow tea themselves and control the market,as countries wanted to get hands on tea the quickest,second,"matcha, can't remember",Dutch traders brought tea to Europe,introducing popularity of tea drinking to england,10 times more than,6,complete,,,5e80b109ca1800791e1ca40c
29/04/2026 15:58,29/04/2026 16:06,IP Address,100,431,TRUE,29/04/2026 16:06,R_85F7mPkV1dTUZKT,anonymous,EN,1,5841a2d39d65770001cebfa1,He came across it ,As a vegetable,Formed into balls,shifted the standard from tea pressed into cakes to loose leaf tea,"Porcelain, tea, silk","gold, opium",Tea wars,To grow tea themselves and control the market,The need to deliver tea quickly to the west  to get sales,second,The tea plants were smuggled in?,Dutch traders brought tea to Europe,Bringing tea to the english upper classes,double,5,complete,,,5841a2d39d65770001cebfa1
29/04/2026 16:06,29/04/2026 16:13,IP Address,100,422,TRUE,29/04/2026 16:13,R_8x3qLReO4KDQxZT,anonymous,EN,1,5bb0cc738f3bd70001e513e3,unsure.,As a vegetable,"growing tea leaves, steaming them and then grinding them into a powder.",shifted the standard from tea pressed into cakes to loose leaf tea,I'm unsure - possibly clothing as one.,"silver, tobacco",Unsure. ,To grow tea themselves and control the market,Sorry I can't remember this answer.,second,cannot remember this detail.,Dutch traders brought tea to Europe,Sorry I do not know. ,10 times more than,6,complete,,,5bb0cc738f3bd70001e513e3
29/04/2026 16:18,29/04/2026 16:26,IP Address,100,483,TRUE,29/04/2026 16:26,R_2gUgKrSmQtiUVPF,anonymous,EN,1,5a7226d9f660ae0001a9a547,"He ate a leaf and it treated his poison, it then led to tea",As a drink,it was made by mixing a powder and mixing it with tea,allowed tea to be the subject of books and poetry,Tea,"gold, opium",I am unsure ,To bring tea culture to India,to speed up delivery due to competition,second,I am unsure,Dutch traders brought tea to North America,Making tea popular in britain,10 times more than,2,complete,,,5a7226d9f660ae0001a9a547
29/04/2026 16:37,29/04/2026 16:39,IP Address,100,171,TRUE,29/04/2026 16:39,R_25uiYexD6k9AwBH,anonymous,EN,1,6447abcf5525c01385eda994,the leaves fell into his mouth,As a vegetable,leaves ground up and mixed with water,cut down on the export of porcelain and silk to make tea the main export good,"tea, spices, silk","silver, opium",not sure. ,To grow tea themselves and control the market,to speed up the distribution of tea.,second,not sure. ,English traders brought tea to North America,bringing tea to England,double,4,complete,,,6447abcf5525c01385eda994
29/04/2026 16:33,29/04/2026 16:40,IP Address,100,467,TRUE,29/04/2026 16:40,R_8llqhVLnY3jxd8e,anonymous,EN,1,66b5172c8f0bd3b23ce66c22,He kept trying ones over and over again until he found it,As a vegetable,By boiling the tea cakes and then letting it cool,shifted the standard from tea pressed into cakes to loose leaf tea,"silk, tea, medicine","silver, opium",There was a war that Britain won and one thing was they also got Hong Kong,To bring tea culture to India,"To bring tea to Europe in the fastest way. The business with the fastest ship could get to more customers first, therefore selling more and making more profit.",second,As a drink using tea cakes,English traders brought tea to Europe,She drank tea and introduced the King and the British public to tea so she helped to make it popular in Britain. ,double,4,complete,,,66b5172c8f0bd3b23ce66c22
29/04/2026 16:32,29/04/2026 16:41,IP Address,100,572,TRUE,29/04/2026 16:41,R_2uHSPrGPhwpuUif,anonymous,EN,1,5c85277a2421a3001142e5e3,He discovered it in the forest and heated it up to make a drink.,As a vegetable,tea ground into loose tea and heated with water.  It was frothy.,shifted the standard from tea pressed into cakes to loose leaf tea,"porcelain, tea and silk","silver, opium",For financial reasons,To grow tea themselves and control the market,To transport tea to other countries,second,Brought by ships.  Tea was ground and heated with water.,English traders brought tea to North America,Introducing tea to England and Great Britain.,10 times more than,6,complete,,,5c85277a2421a3001142e5e3
29/04/2026 16:49,29/04/2026 16:55,IP Address,100,362,TRUE,29/04/2026 16:55,R_8ZUecSwcbzotgYJ,anonymous,EN,1,61112fb91e6eb028aa1ba59b,leaves accidentally blew into his hot water and he drank it,As a vegetable,grinding up leaves,shifted the standard from tea pressed into cakes to loose leaf tea,"silk, tea and porcelain","gold, opium",they lost the 1st opium war,To grow tea themselves and control the market,to transport tea from china to britain,third,by buddhist monks,English traders brought tea to Europe,she made tea fashionable,10 times more than,4,complete,,,61112fb91e6eb028aa1ba59b
29/04/2026 16:59,29/04/2026 17:03,IP Address,100,218,TRUE,29/04/2026 17:03,R_20wNRjmNLVybjW8,anonymous,EN,1,5dbf5fe16849043f135aa2c0,He found that is had mythical properties using his special sight. ,As a vegetable,"I honestly cannot remember, but does it involve crushing the leaves into a powder?",allowed tea to be the subject of books and poetry,"Tea, textiles, garments","silver, opium",As part of a treaty during the Opium War,To grow tea themselves and control the market,It was used to speed up trading,first,Through trade with China,English traders brought tea to Europe,Popularising the drinking of tea in England,double,3,complete,,,5dbf5fe16849043f135aa2c0
29/04/2026 17:18,29/04/2026 17:22,IP Address,100,274,TRUE,29/04/2026 17:22,R_82JHT9nA9N3tfGK,anonymous,EN,1,69ce6ea751adfe70f62ce6f0,A tea leaf fell into his mouth by chance and saved him from the intoxicating substances he had in his body,As a vegetable,tea leaves were essicated and then grinded into a fine powder to be mixed with hot water,cut down on the export of porcelain and silk to make tea the main export good,"silk, porcelain and tea","gold, opium",To ease the trade of tea,To grow tea themselves and control the market,There was a necessity to have the fastest ships for quicker transport,second,Through Britain,English traders brought tea to Europe,Dont remember,10 times more than,4,complete,,,69ce6ea751adfe70f62ce6f0
29/04/2026 17:19,29/04/2026 17:23,IP Address,100,233,TRUE,29/04/2026 17:23,R_2wM2bTQPpWF4Kyq,anonymous,EN,1,5e623958c6eb9c0332e82559,He ate some tea,As a vegetable,By grinding tea leaves into a powder and compressing into cakes.,shifted the standard from tea pressed into cakes to loose leaf tea,"Tea, silk, opium.","gold, opium",To stop them trading in opium.,To grow tea themselves and control the market,The need to transport tea fastest to make the most money.,second,"By a Japanese emperor
",English traders brought tea to North America,Bringing tea to Britain,10 times more than,5,complete,,,5e623958c6eb9c0332e82559
