StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Participant ID,Q1,Q2 ,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,SC0,PROLIFIC_PID,FL_14_DO,PsychedelicsFinalTest_DO
11/07/2025 03:48,11/07/2025 03:55,IP Address,100,401,TRUE,11/07/2025 03:55,R_8IaWivPIUfk1CMr,anonymous,EN,1,5d62e42406ed5a001a2084f3,(b) They promote for creative problem-solving abilities.,(d) The individual's own pre-existing mental contents.,(c) Implement stricter controls and ethical regulations early on.,(c) A lost breakthrough opportunity to alleviate significant human suffering.,(d) The interplay between the individual’s mindset and usage environment.,"(b) Statements 2, 3",(c) By encouraging acceptance and understanding of differing viewpoints.,(a) Provide long-lasting relief from existential anxieties.,(b) Psychedelic therapy aims to resolve underlying issues.,(c) Tackle root causes by addressing the symptoms directly.,(c) The context and support are crucial for MDMA's effectiveness.,(d) Create a safe space for the patient's own healing to emerge.,(d) Enhancing the brain's capacity for logical reasoning.,(b) A perception of reality with less personal bias.,(a) Increased amygdala activity and reduced prefrontal cortex activity.,(c) Reduces fear and increases affiliative tendencies.,"(a) Ensure rapid, low-cost availability and accessibility of psychedelics.",(b) Administration would only be done by specifically credentialed practitioners.,"(d) Statements 1, 2, 3, and 4",(a) A broader application of psychedelics for human flourishing.,11,5d62e42406ed5a001a2084f3,PsychedelicsFinalTest,Participant ID|Instructions|Q9|Q10|Q13|Q2 |Q12|Q5|Q3|Q14|Q16|Q17|Q8|Q20|Q7|Q6|Q19|Q4|Q18|Q1|Q15|Q11|Debrief
11/07/2025 03:36,11/07/2025 03:57,IP Address,100,1231,TRUE,11/07/2025 03:57,R_8suHiC4PZfPFLWQ,anonymous,EN,0.800000012,670e851632b444a56d13cfb8,(d) They enhance memory recall and cognitive processing.,(d) The individual's own pre-existing mental contents.,(c) Implement stricter controls and ethical regulations early on.,(c) A lost breakthrough opportunity to alleviate significant human suffering.,(d) The interplay between the individual’s mindset and usage environment.,"(a) Statements 1, 4",(c) By encouraging acceptance and understanding of differing viewpoints.,(d) Break down complex issues into simple solutions.,(b) Psychedelic therapy aims to resolve underlying issues.,(c) Tackle root causes by addressing the symptoms directly.,(c) The context and support are crucial for MDMA's effectiveness.,(d) Create a safe space for the patient's own healing to emerge.,(d) Enhancing the brain's capacity for logical reasoning.,(d) An increased feeling of detachment from others.,"(d) Increased hippocampus activity, decreased DMN activity, and oxytocin release.",(c) Reduces fear and increases affiliative tendencies.,(c) Legalize and approve funded research through established medical channels.,(b) Administration would only be done by specifically credentialed practitioners.,(c) Statements 2 and 3,(a) A broader application of psychedelics for human flourishing.,11,670e851632b444a56d13cfb8,PsychedelicsFinalTest,Participant ID|Instructions|Q14|Q11|Q15|Q12|Q7|Q19|Q6|Q5|Q10|Q18|Q3|Q1|Q17|Q4|Q8|Q20|Q2 |Q9|Q13|Q16|Debrief
11/07/2025 03:48,11/07/2025 03:57,IP Address,100,502,TRUE,11/07/2025 03:57,R_2dpXt20OSyvXcFr,anonymous,EN,0.699999988,66acbaf5c803ca1a1ef3f056,(b) They promote for creative problem-solving abilities.,(d) The individual's own pre-existing mental contents.,(c) Implement stricter controls and ethical regulations early on.,(b) An increase in the prevalence of illicit global drug trafficking.,(d) The interplay between the individual’s mindset and usage environment.,"(b) Statements 2, 3",(c) By encouraging acceptance and understanding of differing viewpoints.,(a) Provide long-lasting relief from existential anxieties.,(b) Psychedelic therapy aims to resolve underlying issues.,(c) Tackle root causes by addressing the symptoms directly.,(b) Higher doses of MDMA are required for therapeutic benefit.,(d) Create a safe space for the patient's own healing to emerge.,(b) Strengthening the individual's established sense of self.,(c) A complete inability to access personal memories.,"(d) Increased hippocampus activity, decreased DMN activity, and oxytocin release.",(b) Reduces a temporary state of euphoria.,(d) Advocate for the immediate decriminalization of all psychedelics.,(b) Administration would only be done by specifically credentialed practitioners.,"(d) Statements 1, 2, 3, and 4",(d) A shift in focus from treating severe mental illnesses.,6,66acbaf5c803ca1a1ef3f056,PsychedelicsFinalTest,Participant ID|Instructions|Q5|Q13|Q18|Q3|Q2 |Q4|Q14|Q12|Q7|Q20|Q11|Q10|Q16|Q8|Q15|Q6|Q17|Q9|Q19|Q1|Debrief
11/07/2025 03:14,11/07/2025 04:00,IP Address,100,2754,TRUE,11/07/2025 04:00,R_8nc5CUxDlKbbnMC,anonymous,EN,1,660d6a1f4a7f1337de235daa,(d) They enhance memory recall and cognitive processing.,(d) The individual's own pre-existing mental contents.,(c) Implement stricter controls and ethical regulations early on.,(c) A lost breakthrough opportunity to alleviate significant human suffering.,(d) The interplay between the individual’s mindset and usage environment.,"(b) Statements 2, 3",(b) By fostering a sense of interconnectedness and unity.,(c) Catalyze deep personal re-orientation and commitment to a cause.,(b) Psychedelic therapy aims to resolve underlying issues.,(c) Tackle root causes by addressing the symptoms directly.,(c) The context and support are crucial for MDMA's effectiveness.,(d) Create a safe space for the patient's own healing to emerge.,(c) Temporarily loosening rigid patterns of thought and self-perception.,(b) A perception of reality with less personal bias.,"(c) Reduced amygdala activity, increased prefrontal activity, and oxytocin release.",(c) Reduces fear and increases affiliative tendencies.,(c) Legalize and approve funded research through established medical channels.,(b) Administration would only be done by specifically credentialed practitioners.,(b) Statement 3 only,(d) A shift in focus from treating severe mental illnesses.,16,660d6a1f4a7f1337de235daa,PsychedelicsFinalTest,Participant ID|Instructions|Q9|Q17|Q8|Q20|Q16|Q14|Q13|Q15|Q2 |Q1|Q10|Q7|Q19|Q12|Q18|Q3|Q4|Q11|Q5|Q6|Debrief
11/07/2025 03:57,11/07/2025 04:04,IP Address,100,445,TRUE,11/07/2025 04:04,R_22Q6fRCpQq40xLZ,anonymous,EN,0.899999976,5fcfb1fe79b8060e0662270a,(c) They provide a means to explore our inner workings.,(d) The individual's own pre-existing mental contents.,(c) Implement stricter controls and ethical regulations early on.,(c) A lost breakthrough opportunity to alleviate significant human suffering.,(d) The interplay between the individual’s mindset and usage environment.,"(a) Statements 1, 4",(b) By fostering a sense of interconnectedness and unity.,(a) Provide long-lasting relief from existential anxieties.,(b) Psychedelic therapy aims to resolve underlying issues.,(a) Facilitate profound and enduring psychological transformation.,(d) Recreational use of MDMA can sometime lead to therapeutic insights.,(d) Create a safe space for the patient's own healing to emerge.,(c) Temporarily loosening rigid patterns of thought and self-perception.,(b) A perception of reality with less personal bias.,"(c) Reduced amygdala activity, increased prefrontal activity, and oxytocin release.",(a) Heightens sensory awareness and exploration.,(c) Legalize and approve funded research through established medical channels.,(b) Administration would only be done by specifically credentialed practitioners.,(b) Statement 3 only,(a) A broader application of psychedelics for human flourishing.,16,5fcfb1fe79b8060e0662270a,PsychedelicsFinalTest,Participant ID|Instructions|Q13|Q10|Q3|Q17|Q8|Q6|Q12|Q7|Q9|Q19|Q4|Q20|Q5|Q1|Q11|Q14|Q18|Q15|Q2 |Q16|Debrief
11/07/2025 03:11,11/07/2025 04:05,IP Address,100,3262,TRUE,11/07/2025 04:05,R_2uIvhUFtes1uFyh,anonymous,EN,0.600000024,5e9ffa9ee172201b04f1a4c6,(c) They provide a means to explore our inner workings.,(b) Entirely novel cognitions brought about by psychedelics.,(c) Implement stricter controls and ethical regulations early on.,(c) A lost breakthrough opportunity to alleviate significant human suffering.,(c) The specific dosage administered to different individuals.,"(a) Statements 1, 4",(c) By encouraging acceptance and understanding of differing viewpoints.,(a) Provide long-lasting relief from existential anxieties.,(b) Psychedelic therapy aims to resolve underlying issues.,(c) Tackle root causes by addressing the symptoms directly.,(c) The context and support are crucial for MDMA's effectiveness.,(d) Create a safe space for the patient's own healing to emerge.,(c) Temporarily loosening rigid patterns of thought and self-perception.,(b) A perception of reality with less personal bias.,"(d) Increased hippocampus activity, decreased DMN activity, and oxytocin release.",(a) Heightens sensory awareness and exploration.,(c) Legalize and approve funded research through established medical channels.,(b) Administration would only be done by specifically credentialed practitioners.,(b) Statement 3 only,(a) A broader application of psychedelics for human flourishing.,12,5e9ffa9ee172201b04f1a4c6,PsychedelicsFinalTest,Participant ID|Instructions|Q11|Q15|Q3|Q2 |Q4|Q20|Q19|Q5|Q7|Q12|Q14|Q1|Q6|Q13|Q18|Q8|Q17|Q10|Q16|Q9|Debrief
11/07/2025 04:02,11/07/2025 04:06,IP Address,100,286,TRUE,11/07/2025 04:06,R_8YNYjq2fcHfWUTv,anonymous,EN,0.899999976,5f06234e59035e156f46d69a,(c) They provide a means to explore our inner workings.,(d) The individual's own pre-existing mental contents.,(a) Prioritize getting the necessary funding and expertise through public outreach.,(a) A major impediment in our understanding of neural mechanisms.,(d) The interplay between the individual’s mindset and usage environment.,"(a) Statements 1, 4",(b) By fostering a sense of interconnectedness and unity.,(a) Provide long-lasting relief from existential anxieties.,(b) Psychedelic therapy aims to resolve underlying issues.,(c) Tackle root causes by addressing the symptoms directly.,(c) The context and support are crucial for MDMA's effectiveness.,(d) Create a safe space for the patient's own healing to emerge.,(d) Enhancing the brain's capacity for logical reasoning.,(b) A perception of reality with less personal bias.,"(d) Increased hippocampus activity, decreased DMN activity, and oxytocin release.",(c) Reduces fear and increases affiliative tendencies.,(c) Legalize and approve funded research through established medical channels.,(b) Administration would only be done by specifically credentialed practitioners.,(b) Statement 3 only,(a) A broader application of psychedelics for human flourishing.,13,5f06234e59035e156f46d69a,PsychedelicsFinalTest,Participant ID|Instructions|Q16|Q5|Q15|Q6|Q4|Q10|Q19|Q1|Q13|Q12|Q3|Q20|Q8|Q17|Q9|Q18|Q11|Q2 |Q14|Q7|Debrief
11/07/2025 03:55,11/07/2025 04:07,IP Address,100,743,TRUE,11/07/2025 04:07,R_80WcmKvycdSr0jf,anonymous,EN,0.899999976,672b19cc67687cb549eb412c,(c) They provide a means to explore our inner workings.,(d) The individual's own pre-existing mental contents.,(a) Prioritize getting the necessary funding and expertise through public outreach.,(a) A major impediment in our understanding of neural mechanisms.,(d) The interplay between the individual’s mindset and usage environment.,"(a) Statements 1, 4",(b) By fostering a sense of interconnectedness and unity.,(b) Enhance professional and academic pursuits.,(b) Psychedelic therapy aims to resolve underlying issues.,(a) Facilitate profound and enduring psychological transformation.,(c) The context and support are crucial for MDMA's effectiveness.,(d) Create a safe space for the patient's own healing to emerge.,(d) Enhancing the brain's capacity for logical reasoning.,(a) A heightened sense of confusion and disorientation.,"(c) Reduced amygdala activity, increased prefrontal activity, and oxytocin release.",(a) Heightens sensory awareness and exploration.,(c) Legalize and approve funded research through established medical channels.,(b) Administration would only be done by specifically credentialed practitioners.,(b) Statement 3 only,(d) A shift in focus from treating severe mental illnesses.,12,672b19cc67687cb549eb412c,PsychedelicsFinalTest,Participant ID|Instructions|Q9|Q2 |Q18|Q11|Q14|Q5|Q1|Q15|Q6|Q7|Q17|Q10|Q4|Q19|Q3|Q8|Q13|Q12|Q20|Q16|Debrief
11/07/2025 03:46,11/07/2025 04:20,IP Address,100,2006,TRUE,11/07/2025 04:20,R_2DIsqd9I5yrFHSo,anonymous,EN,0.300000012,59d4283121977e0001d62f46,(c) They provide a means to explore our inner workings.,(d) The individual's own pre-existing mental contents.,(a) Prioritize getting the necessary funding and expertise through public outreach.,(c) A lost breakthrough opportunity to alleviate significant human suffering.,(d) The interplay between the individual’s mindset and usage environment.,"(a) Statements 1, 4",(b) By fostering a sense of interconnectedness and unity.,(c) Catalyze deep personal re-orientation and commitment to a cause.,(b) Psychedelic therapy aims to resolve underlying issues.,(b) Minimize the need for therapy-client interaction in the healing process.,(a) MDMA is only effective for specific types of trauma.,(d) Create a safe space for the patient's own healing to emerge.,(b) Strengthening the individual's established sense of self.,(b) A perception of reality with less personal bias.,"(c) Reduced amygdala activity, increased prefrontal activity, and oxytocin release.",(c) Reduces fear and increases affiliative tendencies.,(c) Legalize and approve funded research through established medical channels.,(b) Administration would only be done by specifically credentialed practitioners.,"(d) Statements 1, 2, 3, and 4",(d) A shift in focus from treating severe mental illnesses.,13,59d4283121977e0001d62f46,PsychedelicsFinalTest,Participant ID|Instructions|Q15|Q14|Q16|Q20|Q18|Q9|Q13|Q5|Q6|Q12|Q19|Q11|Q3|Q7|Q8|Q10|Q2 |Q4|Q17|Q1|Debrief
11/07/2025 04:22,11/07/2025 04:38,IP Address,100,953,TRUE,11/07/2025 04:38,R_2qVxQ3Y1WJAUGF4,anonymous,EN,1,5d7f598628843a00181eb444,(d) They enhance memory recall and cognitive processing.,(a) External stimuli amplified by psychedelics.,(a) Prioritize getting the necessary funding and expertise through public outreach.,(c) A lost breakthrough opportunity to alleviate significant human suffering.,(d) The interplay between the individual’s mindset and usage environment.,"(a) Statements 1, 4",(c) By encouraging acceptance and understanding of differing viewpoints.,(a) Provide long-lasting relief from existential anxieties.,(b) Psychedelic therapy aims to resolve underlying issues.,(a) Facilitate profound and enduring psychological transformation.,(c) The context and support are crucial for MDMA's effectiveness.,(d) Create a safe space for the patient's own healing to emerge.,(d) Enhancing the brain's capacity for logical reasoning.,(b) A perception of reality with less personal bias.,"(d) Increased hippocampus activity, decreased DMN activity, and oxytocin release.",(c) Reduces fear and increases affiliative tendencies.,(c) Legalize and approve funded research through established medical channels.,(b) Administration would only be done by specifically credentialed practitioners.,"(d) Statements 1, 2, 3, and 4",(d) A shift in focus from treating severe mental illnesses.,10,5d7f598628843a00181eb444,PsychedelicsFinalTest,Participant ID|Instructions|Q15|Q6|Q20|Q18|Q19|Q13|Q10|Q8|Q1|Q16|Q4|Q17|Q3|Q7|Q11|Q14|Q12|Q5|Q9|Q2 |Debrief
11/07/2025 04:28,11/07/2025 04:44,IP Address,100,984,TRUE,11/07/2025 04:44,R_2wXKyDk5sP7fWeJ,anonymous,EN,1,5e7fa0e918b10804bb87eb63,(d) They enhance memory recall and cognitive processing.,(b) Entirely novel cognitions brought about by psychedelics.,(c) Implement stricter controls and ethical regulations early on.,(c) A lost breakthrough opportunity to alleviate significant human suffering.,(d) The interplay between the individual’s mindset and usage environment.,"(c) Statements 1, 2, 4",(b) By fostering a sense of interconnectedness and unity.,(a) Provide long-lasting relief from existential anxieties.,(b) Psychedelic therapy aims to resolve underlying issues.,(a) Facilitate profound and enduring psychological transformation.,(d) Recreational use of MDMA can sometime lead to therapeutic insights.,(d) Create a safe space for the patient's own healing to emerge.,(c) Temporarily loosening rigid patterns of thought and self-perception.,(d) An increased feeling of detachment from others.,"(d) Increased hippocampus activity, decreased DMN activity, and oxytocin release.",(c) Reduces fear and increases affiliative tendencies.,(c) Legalize and approve funded research through established medical channels.,(b) Administration would only be done by specifically credentialed practitioners.,(b) Statement 3 only,(a) A broader application of psychedelics for human flourishing.,13,5e7fa0e918b10804bb87eb63,PsychedelicsFinalTest,Participant ID|Instructions|Q17|Q3|Q8|Q16|Q9|Q2 |Q10|Q15|Q4|Q11|Q20|Q12|Q5|Q14|Q19|Q13|Q6|Q1|Q7|Q18|Debrief
11/07/2025 04:41,11/07/2025 04:45,IP Address,100,263,TRUE,11/07/2025 04:45,R_8hcp4x3ZlTVzUoe,anonymous,EN,1,6304deb78f14a18b18ceed4a,(c) They provide a means to explore our inner workings.,(d) The individual's own pre-existing mental contents.,(c) Implement stricter controls and ethical regulations early on.,(c) A lost breakthrough opportunity to alleviate significant human suffering.,(d) The interplay between the individual’s mindset and usage environment.,"(a) Statements 1, 4",(b) By fostering a sense of interconnectedness and unity.,(a) Provide long-lasting relief from existential anxieties.,(b) Psychedelic therapy aims to resolve underlying issues.,(a) Facilitate profound and enduring psychological transformation.,(c) The context and support are crucial for MDMA's effectiveness.,(d) Create a safe space for the patient's own healing to emerge.,(c) Temporarily loosening rigid patterns of thought and self-perception.,(b) A perception of reality with less personal bias.,"(c) Reduced amygdala activity, increased prefrontal activity, and oxytocin release.",(c) Reduces fear and increases affiliative tendencies.,(c) Legalize and approve funded research through established medical channels.,(b) Administration would only be done by specifically credentialed practitioners.,(b) Statement 3 only,(a) A broader application of psychedelics for human flourishing.,18,6304deb78f14a18b18ceed4a,PsychedelicsFinalTest,Participant ID|Instructions|Q17|Q18|Q3|Q6|Q5|Q8|Q12|Q2 |Q4|Q15|Q19|Q7|Q1|Q9|Q13|Q14|Q11|Q20|Q16|Q10|Debrief
11/07/2025 04:38,11/07/2025 04:48,IP Address,100,641,TRUE,11/07/2025 04:48,R_2vPcXBY0FOhR7W1,anonymous,EN,1,5ad22ebba010190001b363e8,(c) They provide a means to explore our inner workings.,(d) The individual's own pre-existing mental contents.,(a) Prioritize getting the necessary funding and expertise through public outreach.,(c) A lost breakthrough opportunity to alleviate significant human suffering.,(d) The interplay between the individual’s mindset and usage environment.,"(c) Statements 1, 2, 4",(b) By fostering a sense of interconnectedness and unity.,(c) Catalyze deep personal re-orientation and commitment to a cause.,(b) Psychedelic therapy aims to resolve underlying issues.,(a) Facilitate profound and enduring psychological transformation.,(c) The context and support are crucial for MDMA's effectiveness.,(d) Create a safe space for the patient's own healing to emerge.,(c) Temporarily loosening rigid patterns of thought and self-perception.,(b) A perception of reality with less personal bias.,"(c) Reduced amygdala activity, increased prefrontal activity, and oxytocin release.",(c) Reduces fear and increases affiliative tendencies.,(c) Legalize and approve funded research through established medical channels.,(b) Administration would only be done by specifically credentialed practitioners.,(b) Statement 3 only,(a) A broader application of psychedelics for human flourishing.,18,5ad22ebba010190001b363e8,PsychedelicsFinalTest,Participant ID|Instructions|Q16|Q7|Q8|Q5|Q19|Q9|Q14|Q4|Q12|Q15|Q18|Q10|Q17|Q1|Q2 |Q13|Q6|Q3|Q11|Q20|Debrief
11/07/2025 04:42,11/07/2025 04:49,IP Address,100,443,TRUE,11/07/2025 04:49,R_2pJoO3hblr3ZRpF,anonymous,EN,0.899999976,60fcb280d58f26d33cb004a6,(d) They enhance memory recall and cognitive processing.,(a) External stimuli amplified by psychedelics.,(c) Implement stricter controls and ethical regulations early on.,(b) An increase in the prevalence of illicit global drug trafficking.,(b) The user’s prior unique experiences with other psychoactive drugs.,"(c) Statements 1, 2, 4",(c) By encouraging acceptance and understanding of differing viewpoints.,(c) Catalyze deep personal re-orientation and commitment to a cause.,(b) Psychedelic therapy aims to resolve underlying issues.,(d) Test the drug's effects in isolation from therapy.,(d) Recreational use of MDMA can sometime lead to therapeutic insights.,(a) Interpret the patient's visions and provide solutions.,(d) Enhancing the brain's capacity for logical reasoning.,(b) A perception of reality with less personal bias.,(b) Decreased oxytocin release and heightened DMN activity.,(c) Reduces fear and increases affiliative tendencies.,(d) Advocate for the immediate decriminalization of all psychedelics.,(b) Administration would only be done by specifically credentialed practitioners.,(b) Statement 3 only,(c) The gradual replacement of other conventional therapies.,7,60fcb280d58f26d33cb004a6,PsychedelicsFinalTest,Participant ID|Instructions|Q13|Q9|Q10|Q18|Q12|Q4|Q19|Q1|Q16|Q11|Q3|Q15|Q6|Q2 |Q8|Q7|Q5|Q14|Q17|Q20|Debrief
11/07/2025 05:04,11/07/2025 05:22,IP Address,100,1082,TRUE,11/07/2025 05:22,R_8dAlcmLnQYO9nKV,anonymous,EN,0.899999976,66fad26e4b07f6149ceb136d,(c) They provide a means to explore our inner workings.,(d) The individual's own pre-existing mental contents.,(a) Prioritize getting the necessary funding and expertise through public outreach.,(c) A lost breakthrough opportunity to alleviate significant human suffering.,(d) The interplay between the individual’s mindset and usage environment.,"(a) Statements 1, 4",(b) By fostering a sense of interconnectedness and unity.,(c) Catalyze deep personal re-orientation and commitment to a cause.,(b) Psychedelic therapy aims to resolve underlying issues.,(a) Facilitate profound and enduring psychological transformation.,(c) The context and support are crucial for MDMA's effectiveness.,(d) Create a safe space for the patient's own healing to emerge.,(c) Temporarily loosening rigid patterns of thought and self-perception.,(d) An increased feeling of detachment from others.,(a) Increased amygdala activity and reduced prefrontal cortex activity.,(c) Reduces fear and increases affiliative tendencies.,(b) Focus on public education rather than clinical trials.,(b) Administration would only be done by specifically credentialed practitioners.,(b) Statement 3 only,(a) A broader application of psychedelics for human flourishing.,15,66fad26e4b07f6149ceb136d,PsychedelicsFinalTest,Participant ID|Instructions|Q9|Q2 |Q14|Q5|Q13|Q4|Q1|Q10|Q15|Q18|Q19|Q8|Q7|Q16|Q11|Q20|Q6|Q17|Q3|Q12|Debrief
11/07/2025 06:48,11/07/2025 07:06,IP Address,100,1060,TRUE,11/07/2025 07:06,R_8IjcoYxzXS0iy16,anonymous,EN,0.100000001,67d7598ad9aacf9073ca130d,(c) They provide a means to explore our inner workings.,(d) The individual's own pre-existing mental contents.,(c) Implement stricter controls and ethical regulations early on.,(c) A lost breakthrough opportunity to alleviate significant human suffering.,(d) The interplay between the individual’s mindset and usage environment.,"(a) Statements 1, 4",(b) By fostering a sense of interconnectedness and unity.,(a) Provide long-lasting relief from existential anxieties.,(c) Conventional drugs prioritize long-term emotional growth.,(a) Facilitate profound and enduring psychological transformation.,(c) The context and support are crucial for MDMA's effectiveness.,(d) Create a safe space for the patient's own healing to emerge.,(b) Strengthening the individual's established sense of self.,(b) A perception of reality with less personal bias.,"(c) Reduced amygdala activity, increased prefrontal activity, and oxytocin release.",(a) Heightens sensory awareness and exploration.,(d) Advocate for the immediate decriminalization of all psychedelics.,(b) Administration would only be done by specifically credentialed practitioners.,(b) Statement 3 only,(a) A broader application of psychedelics for human flourishing.,14,67d7598ad9aacf9073ca130d,PsychedelicsFinalTest,Participant ID|Instructions|Q1|Q4|Q5|Q16|Q13|Q7|Q11|Q15|Q19|Q18|Q14|Q10|Q6|Q3|Q8|Q9|Q2 |Q17|Q20|Q12|Debrief
11/07/2025 08:02,11/07/2025 08:12,IP Address,100,588,TRUE,11/07/2025 08:12,R_2QAFIYPRAgFpNgP,anonymous,EN,0.400000006,641384b3dffcf39ec42d3c23,(d) They enhance memory recall and cognitive processing.,(d) The individual's own pre-existing mental contents.,(c) Implement stricter controls and ethical regulations early on.,(c) A lost breakthrough opportunity to alleviate significant human suffering.,(b) The user’s prior unique experiences with other psychoactive drugs.,"(a) Statements 1, 4",(c) By encouraging acceptance and understanding of differing viewpoints.,(a) Provide long-lasting relief from existential anxieties.,(b) Psychedelic therapy aims to resolve underlying issues.,(c) Tackle root causes by addressing the symptoms directly.,(c) The context and support are crucial for MDMA's effectiveness.,(d) Create a safe space for the patient's own healing to emerge.,(c) Temporarily loosening rigid patterns of thought and self-perception.,(b) A perception of reality with less personal bias.,(a) Increased amygdala activity and reduced prefrontal cortex activity.,(c) Reduces fear and increases affiliative tendencies.,(c) Legalize and approve funded research through established medical channels.,(b) Administration would only be done by specifically credentialed practitioners.,(b) Statement 3 only,(a) A broader application of psychedelics for human flourishing.,13,641384b3dffcf39ec42d3c23,PsychedelicsFinalTest,Participant ID|Instructions|Q7|Q2 |Q4|Q13|Q12|Q5|Q3|Q6|Q1|Q20|Q15|Q17|Q11|Q9|Q18|Q10|Q14|Q8|Q19|Q16|Debrief
11/07/2025 08:37,11/07/2025 08:53,IP Address,100,947,TRUE,11/07/2025 08:53,R_8jVW0BjjDKKU9xY,anonymous,EN,0.400000006,62e02f9779587a5557757264,(a) They induce states of deep relaxation.,(c) The individual’s immediate physical and social surroundings.,(c) Implement stricter controls and ethical regulations early on.,(b) An increase in the prevalence of illicit global drug trafficking.,(b) The user’s prior unique experiences with other psychoactive drugs.,"(a) Statements 1, 4",(a) By promoting adherence to a single global ideology.,(a) Provide long-lasting relief from existential anxieties.,(b) Psychedelic therapy aims to resolve underlying issues.,(c) Tackle root causes by addressing the symptoms directly.,(d) Recreational use of MDMA can sometime lead to therapeutic insights.,(a) Interpret the patient's visions and provide solutions.,(b) Strengthening the individual's established sense of self.,(a) A heightened sense of confusion and disorientation.,"(d) Increased hippocampus activity, decreased DMN activity, and oxytocin release.",(c) Reduces fear and increases affiliative tendencies.,(d) Advocate for the immediate decriminalization of all psychedelics.,(b) Administration would only be done by specifically credentialed practitioners.,(b) Statement 3 only,(a) A broader application of psychedelics for human flourishing.,6,62e02f9779587a5557757264,PsychedelicsFinalTest,Participant ID|Instructions|Q3|Q1|Q18|Q10|Q9|Q12|Q17|Q5|Q8|Q6|Q19|Q16|Q13|Q11|Q14|Q2 |Q20|Q4|Q15|Q7|Debrief
11/07/2025 08:47,11/07/2025 08:56,IP Address,100,527,TRUE,11/07/2025 08:56,R_8feX8kFDrno0d0r,anonymous,EN,1,6725c4a8e3ab0787551acf38,(b) They promote for creative problem-solving abilities.,(a) External stimuli amplified by psychedelics.,(c) Implement stricter controls and ethical regulations early on.,(c) A lost breakthrough opportunity to alleviate significant human suffering.,(b) The user’s prior unique experiences with other psychoactive drugs.,"(d) Statements 1, 3, 4",(d) By increasing self-reliance and independence.,(d) Break down complex issues into simple solutions.,(b) Psychedelic therapy aims to resolve underlying issues.,(c) Tackle root causes by addressing the symptoms directly.,(d) Recreational use of MDMA can sometime lead to therapeutic insights.,(d) Create a safe space for the patient's own healing to emerge.,(d) Enhancing the brain's capacity for logical reasoning.,(d) An increased feeling of detachment from others.,(a) Increased amygdala activity and reduced prefrontal cortex activity.,(a) Heightens sensory awareness and exploration.,(c) Legalize and approve funded research through established medical channels.,(b) Administration would only be done by specifically credentialed practitioners.,(b) Statement 3 only,(d) A shift in focus from treating severe mental illnesses.,8,6725c4a8e3ab0787551acf38,PsychedelicsFinalTest,Participant ID|Instructions|Q3|Q12|Q14|Q4|Q5|Q8|Q9|Q17|Q10|Q2 |Q16|Q15|Q18|Q13|Q6|Q7|Q19|Q20|Q11|Q1|Debrief
11/07/2025 11:55,11/07/2025 12:05,IP Address,100,581,TRUE,11/07/2025 12:05,R_8bVWK6sGFRYnd73,anonymous,EN,1,5df0a8f97505ad0f45eca4d7,(c) They provide a means to explore our inner workings.,(d) The individual's own pre-existing mental contents.,(c) Implement stricter controls and ethical regulations early on.,(a) A major impediment in our understanding of neural mechanisms.,(d) The interplay between the individual’s mindset and usage environment.,"(d) Statements 1, 3, 4",(b) By fostering a sense of interconnectedness and unity.,(c) Catalyze deep personal re-orientation and commitment to a cause.,(b) Psychedelic therapy aims to resolve underlying issues.,(c) Tackle root causes by addressing the symptoms directly.,(c) The context and support are crucial for MDMA's effectiveness.,(d) Create a safe space for the patient's own healing to emerge.,(c) Temporarily loosening rigid patterns of thought and self-perception.,(b) A perception of reality with less personal bias.,"(c) Reduced amygdala activity, increased prefrontal activity, and oxytocin release.",(c) Reduces fear and increases affiliative tendencies.,(c) Legalize and approve funded research through established medical channels.,(b) Administration would only be done by specifically credentialed practitioners.,(b) Statement 3 only,(a) A broader application of psychedelics for human flourishing.,18,5df0a8f97505ad0f45eca4d7,PsychedelicsFinalTest,Participant ID|Instructions|Q5|Q1|Q4|Q6|Q20|Q8|Q17|Q3|Q18|Q16|Q19|Q13|Q9|Q15|Q11|Q12|Q7|Q2 |Q10|Q14|Debrief
